Uuid,Void/Retire,Name,Concept Dosage Form,odoo_purchase_uom,odoo_uom,Concept Drug,Strength,odoo_price,odoo_cost,odoo_category,odoo_type,odoo_id,_version:1
37134b9c-969c-4453-b9fe-2bec8be5f8e1,,"PROFENID Gel  a 2,5%","Gel ",ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,KETOPROFENE,,750,,bahmni_product.categ_saleable_drugs,Stockable Product,37134b9c-969c-4453-b9fe-2bec8be5f8e1,
58060b08-5b62-46d0-a0fe-51cea39c9185,,PROFENID LP Comprime a  200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,KETOPROFENE,,2250,,bahmni_product.categ_saleable_drugs,Stockable Product,58060b08-5b62-46d0-a0fe-51cea39c9185,
9b50d9f2-426f-4e65-b507-902cc7406b96,,PROFENID Solution injectable a 100 mg/ 2 ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,KETOPROFENE,,780,,bahmni_product.categ_saleable_drugs,Stockable Product,9b50d9f2-426f-4e65-b507-902cc7406b96,
ae25f2fc-b885-4941-aa93-deef00105c5e,,PROFENID Gelule a  50 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,KETOPROFENE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,ae25f2fc-b885-4941-aa93-deef00105c5e,
3b70b63b-de4c-4c23-b398-4d7f9b687604,,PROFENID Suppositoire a  100 mg,Suppository,67b6d5df-8f86-42d7-aeb8-a10f253bf374,67b6d5df-8f86-42d7-aeb8-a10f253bf374,KETOPROFENE,,1250,,bahmni_product.categ_saleable_drugs,Stockable Product,3b70b63b-de4c-4c23-b398-4d7f9b687604,
5ec05302-2c5d-4505-b727-c018cf37c781,,PROFENID Comprime pellicule a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,KETOPROFENE,,1750,,bahmni_product.categ_saleable_drugs,Stockable Product,5ec05302-2c5d-4505-b727-c018cf37c781,
7a9adeec-3506-4148-8809-9eb89749a3e4,,PROFENID Solution  injectable a 100 mg/ 2 ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,KETOPROFENE,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,7a9adeec-3506-4148-8809-9eb89749a3e4,
5278c42e-5e16-4804-a2c7-d2acf385c2dc,,PROFENID Sirop a 1 mg/ 1 ml,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,KETOPROFENE,,1250,,bahmni_product.categ_saleable_drugs,Stockable Product,5278c42e-5e16-4804-a2c7-d2acf385c2dc,
20f46570-a55f-49af-980a-538011373927,,PROGESTERONE RETARD Solution injectable a  500 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,HYDROXYPROGESTERONE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,20f46570-a55f-49af-980a-538011373927,
4623f221-e48d-4070-9799-4c09c21e668c,,PROGESTERONE RETARD Solution injectable a  500 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,HYDROXYPROGESTERONE,,3600,,bahmni_product.categ_saleable_drugs,Stockable Product,4623f221-e48d-4070-9799-4c09c21e668c,
d28c830b-2f63-477e-8b14-5e80fd6306cf,,PROGESTOGEL Gel  a 2 g,"Gel ",ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,PROGESTERONE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,d28c830b-2f63-477e-8b14-5e80fd6306cf,
3ce2c363-e795-434a-863a-e0f2c8a59620,,PRORHINEL Goutte nasales ampoule  10 ml,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,BENZODODECINIUM/POLYSORBATE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,3ce2c363-e795-434a-863a-e0f2c8a59620,
36174750-76a6-4c6a-a013-f08e70542841,,PULMICORT Suspension pour inhalation  a 250 ug,Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,BUDESONIDE,,16200,,bahmni_product.categ_saleable_drugs,Stockable Product,36174750-76a6-4c6a-a013-f08e70542841,
193383b2-4c4b-4e57-b35d-550b8425155b,,"PULMICORT Suspension pour inhalation a 0,5 mg/",Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,BUDESONIDE,,10000,,bahmni_product.categ_saleable_drugs,Stockable Product,193383b2-4c4b-4e57-b35d-550b8425155b,
428af633-257f-45e2-bbd2-284a6c6b052c,,PULMICORT Suspension pour inhalation a 1 mg/ 2,Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,BUDESONIDE,,14300,,bahmni_product.categ_saleable_drugs,Stockable Product,428af633-257f-45e2-bbd2-284a6c6b052c,
1fe656bd-77aa-49d9-8090-df5790f57cf1,,PURINOL Comprime a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ALLOPURINOL,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,1fe656bd-77aa-49d9-8090-df5790f57cf1,
62e1430d-5492-4f6f-ac0f-23446910d16b,,PURINOL Comprime a 300 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ALLOPURINOL,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,62e1430d-5492-4f6f-ac0f-23446910d16b,
e557131a-56d0-4215-8166-bded5dad09d5,,PURSENNIDE Comprime enrobe,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SENOSIDE CALCIQUE,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,e557131a-56d0-4215-8166-bded5dad09d5,
68daaaaa-63ef-4840-acf7-f4bf125d1f8d,,PYLOTRIP Gelule a 30 mg/ 1 g/ 500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANZOPRAZOLE/AMOXICILLIN E/CLARIT,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,68daaaaa-63ef-4840-acf7-f4bf125d1f8d,
cc2b7767-0db5-46a4-916f-13b49adc4a3d,,PYOSTACINE Comprime a  500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PRISTINAMYCINE,,6500,,bahmni_product.categ_saleable_drugs,Stockable Product,cc2b7767-0db5-46a4-916f-13b49adc4a3d,
39ed74b4-9edc-4311-8c3e-c48b0ccccca6,,PYRANTOX Comprime a croquer a 125 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PYRANTEL,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,39ed74b4-9edc-4311-8c3e-c48b0ccccca6,
2c145b85-799d-434e-ba0d-dbac48ba8219,,QUENSTEN VT Comprime a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CLOTRIMAZOLE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,2c145b85-799d-434e-ba0d-dbac48ba8219,
0708d934-018c-4353-a1b4-c6aa465fd2ad,,QUINIMAX Solution injectable a 250 mg/ 2 ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,GLUCONATE DE QUININECHLORHYDRAT,,5800,,bahmni_product.categ_saleable_drugs,Stockable Product,0708d934-018c-4353-a1b4-c6aa465fd2ad,
5d6f8da2-70a2-4c1e-b8eb-32077b699803,,QUINIMAX Comprime a 125 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CHLORHYDRATE DE QUININE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,5d6f8da2-70a2-4c1e-b8eb-32077b699803,
41cff487-ed42-4cd7-94ba-40c388327362,,QUINIMAX Comprime a 500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CHLORHYDRATE DE QUININE,,2700,,bahmni_product.categ_saleable_drugs,Stockable Product,41cff487-ed42-4cd7-94ba-40c388327362,
3f5bfddd-9fb7-4405-8179-50d936862998,,RANFERON-12 Sirop,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,FER/VIT B12,,1550,,bahmni_product.categ_saleable_drugs,Stockable Product,3f5bfddd-9fb7-4405-8179-50d936862998,
7f6ca380-352c-4417-8ea2-be252d8233ed,,RANFERON-12 Comprime,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,FER/VIT B12,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,7f6ca380-352c-4417-8ea2-be252d8233ed,
9dc6255b-5c43-40c0-b5ca-1292acf81a3c,,RAZON Comprime a  20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OMEPRAZOLE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,9dc6255b-5c43-40c0-b5ca-1292acf81a3c,
d07485c5-8176-4f99-af73-67922059ed58,,RAZON Comprime a  40 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OMEPRAZOLE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,d07485c5-8176-4f99-af73-67922059ed58,
3cd25abd-c9b0-4955-a870-f914eb73dc50,,RESERVIX Comprime a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ACECLOFENAC,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,3cd25abd-c9b0-4955-a870-f914eb73dc50,
d0a4326a-17e4-4e3f-bf30-c9e04779364e,,RESPIBIEN Solution nasale,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,OXYMETAZOLINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,d0a4326a-17e4-4e3f-bf30-c9e04779364e,
410ebdfd-d195-4018-9160-22ddea499a65,,"RETARPEN Poudre  pour solution injectable a 0,6",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,BENZATHINE BENZYL PENICILLINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,410ebdfd-d195-4018-9160-22ddea499a65,
4bfaf4bd-ca36-42d3-ad91-de3c0c28204f,,"RETARPEN Poudre  pour solution injectable a  1,2",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,BENZATHINE BENZYL PENICILLINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,4bfaf4bd-ca36-42d3-ad91-de3c0c28204f,
76dd6ba4-6a0b-4e91-aa78-fb2a4939f8d2,,REUMOXICAM Comprime dispersible a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PIROXICAM,,3400,,bahmni_product.categ_saleable_drugs,Stockable Product,76dd6ba4-6a0b-4e91-aa78-fb2a4939f8d2,
4c74c5d5-1d61-406f-bcc5-697dfdc70d88,,REUMOXICAM Gelule a 20 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,PIROXICAM,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,4c74c5d5-1d61-406f-bcc5-697dfdc70d88,
9c24d09d-4c6d-4ac8-98d9-7412e69750c8,,REUMOXICAM Suppositoire a 20 mg,Suppository,67b6d5df-8f86-42d7-aeb8-a10f253bf374,67b6d5df-8f86-42d7-aeb8-a10f253bf374,PIROXICAM,,1800,,bahmni_product.categ_saleable_drugs,Stockable Product,9c24d09d-4c6d-4ac8-98d9-7412e69750c8,
46158ac1-aee0-45b1-a507-7ffc0bd96191,,REVITALOSE Solution buvable (A / B),Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,ACIDES AMINES,,2100,,bahmni_product.categ_saleable_drugs,Stockable Product,46158ac1-aee0-45b1-a507-7ffc0bd96191,
6d57a871-ac1a-42d8-94e9-4e1913e201fd,,RHEUMA DENK Gel dermique,Gel,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ETOFENAMATE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,6d57a871-ac1a-42d8-94e9-4e1913e201fd,
cd641fec-de70-49ec-8c32-2c275f0659d9,,RHINATHIOL Sirop  sans sucre a 5 %,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CARBOCYSTEINE,,1550,,bahmni_product.categ_saleable_drugs,Stockable Product,cd641fec-de70-49ec-8c32-2c275f0659d9,
02f84ab4-ccbe-419f-9e41-c783da337be0,,RHINATHIOL Sirop  a 5 %,"Syrup ",52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CARBOCYSTEINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,02f84ab4-ccbe-419f-9e41-c783da337be0,
34aa9ca4-2971-417c-b4ea-b0d4644e2f9f,,"RHINATHIOL Sirop  a  0,05/ 2 g","Syrup ",52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PROMETHAZINECARBOCYSTEINE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,34aa9ca4-2971-417c-b4ea-b0d4644e2f9f,
27dfb492-3df8-487f-8554-61d50e1cc903,,"RHINATHIOL Toux seche Sirop a  0,12 %",Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PHOLCODINE,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,27dfb492-3df8-487f-8554-61d50e1cc903,
e9329a47-7ea1-454d-8f47-2be055cbbde7,,"RHINATHIOL Toux seche Sirop a 0,06 g",Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PHOLCODINE,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,e9329a47-7ea1-454d-8f47-2be055cbbde7,
14ec0e90-0473-4edb-afde-7c41cdba9438,,RHINATHIOL Sirop a  2 %,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CARBOCISTEINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,14ec0e90-0473-4edb-afde-7c41cdba9438,
1903f809-d04e-4c7e-b399-3ce5927a28c4,,RHINEX Comprime a  500/ 60 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL/PSEUDOEPHEDRINE,,2900,,bahmni_product.categ_saleable_drugs,Stockable Product,1903f809-d04e-4c7e-b399-3ce5927a28c4,
cbad37cc-6f48-41d4-85ec-45178180717a,,RHINOCORT Poudre pour inhalation nasale  a  64 µg,Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,BUDESONIDE,,4000,,bahmni_product.categ_saleable_drugs,Stockable Product,cbad37cc-6f48-41d4-85ec-45178180717a,
467d9fdf-26b1-4948-b444-534be5460c40,,"RHINOFEBRAL Gelule a  240/ 3,2/ 100 mg",Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,PARACETAMOL/MALEAE DE CHLORPHE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,467d9fdf-26b1-4948-b444-534be5460c40,
6583896b-2e3b-4068-85d8-dea76921c8f1,,"RHINOSTOP Sirop a 10/ 20,2/ 1,01 mg",Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PARACETAMOL/PSEUDOEPHEDRINE/CH,,1250,,bahmni_product.categ_saleable_drugs,Stockable Product,6583896b-2e3b-4068-85d8-dea76921c8f1,
3106ea7f-05f9-4a71-8222-d85800ab1ba9,,"RHINOSTOP Comprime a 251/ 61,2/ 2,54 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL/PSEUDOEPHEDRINE/CH,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,3106ea7f-05f9-4a71-8222-d85800ab1ba9,
c8f87939-472c-4d33-93f4-d0bec73000fa,,RHUMAGRIP Gelule a 500/ 30 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,PARACETAMOL/PSEUDOEPHEDRINE,,650,,bahmni_product.categ_saleable_drugs,Stockable Product,c8f87939-472c-4d33-93f4-d0bec73000fa,
c0188230-5890-4131-afa9-ff36befa5806,,"RIABAL Solution buvable a 2 mg/ 0,4 ml",Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PRIFINIUM BROMURE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,c0188230-5890-4131-afa9-ff36befa5806,
a9fe657e-1917-480d-8a66-175b0e084ece,,RIBATRAN Comprime,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,TRYPSINE/RIBONUCLEASE/CHIMOTRYPS,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,a9fe657e-1917-480d-8a66-175b0e084ece,
8654de34-413c-4f5c-9fc9-93d5c2da0583,,RIFAMYCINE CHIBRET Collyre a  1 MUI,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,RIFAMYCINE,,1150,,bahmni_product.categ_saleable_drugs,Stockable Product,8654de34-413c-4f5c-9fc9-93d5c2da0583,
67b51d21-41fd-4cdc-9814-1c9926357fe9,,RINIALER Comprime,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,RIPATADINE,,3450,,bahmni_product.categ_saleable_drugs,Stockable Product,67b51d21-41fd-4cdc-9814-1c9926357fe9,
f02cbc43-db24-4c86-b56f-759aaf16ed52,,RISNIA Comprime a  2 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,RISPERIDONE,,4000,,bahmni_product.categ_saleable_drugs,Stockable Product,f02cbc43-db24-4c86-b56f-759aaf16ed52,
63d4fa9c-62b3-43f9-96f7-60e382d04587,,RISNIA Comprime a  4 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,RISPERIDONE,,4900,,bahmni_product.categ_saleable_drugs,Stockable Product,63d4fa9c-62b3-43f9-96f7-60e382d04587,
aa67a94e-0a07-48b0-b654-ec8facb67073,,RISORDAN Comprime secable a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,DINITRATE D'ISOSORBIDE,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,aa67a94e-0a07-48b0-b654-ec8facb67073,
81d8142d-a3f6-4308-926d-bccd03c61e0b,,ROCGEL Suspension buvable,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,OXYDE D'ALUMINIUM HYDRATE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,81d8142d-a3f6-4308-926d-bccd03c61e0b,
a36593ab-6860-49a8-9f33-91ce207736a9,,RODOGYL Comprime pellicule a 750000 UI/ 125,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SPIRAMYCINE/METRONIDAZOLE,,3200,,bahmni_product.categ_saleable_drugs,Stockable Product,a36593ab-6860-49a8-9f33-91ce207736a9,
0a36fd83-69ea-4b6a-878f-3dd06b8940d9,,ROSAL Gelule a  20 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,FLUOXETINE,,4650,,bahmni_product.categ_saleable_drugs,Stockable Product,0a36fd83-69ea-4b6a-878f-3dd06b8940d9,
06ee878e-d633-4869-a444-d07a0ae443a8,,"ROVAMYCINE Sirop a 0,375 mg/ 5 ml",Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,SPIRAMYCINE,,1600,,bahmni_product.categ_saleable_drugs,Stockable Product,06ee878e-d633-4869-a444-d07a0ae443a8,
a304788c-913b-40de-b222-607361023c54,,ROVAMYCINE Comprime pellicule a 3 MUI,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SPIRAMYCINE,,1800,,bahmni_product.categ_saleable_drugs,Stockable Product,a304788c-913b-40de-b222-607361023c54,
33b63501-59ff-4b20-a9ce-bad5a0d88ab0,,"ROVAMYCINE Comprime pellicule a 1,5 MUI",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SPIRAMYCINE,,2370,,bahmni_product.categ_saleable_drugs,Stockable Product,33b63501-59ff-4b20-a9ce-bad5a0d88ab0,
304b6344-4382-4e13-bd22-35f93e84891e,,ROXITHROMYCINE Comprime a  150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ROXITHROMYCINE,,3100,,bahmni_product.categ_saleable_drugs,Stockable Product,304b6344-4382-4e13-bd22-35f93e84891e,
530587bc-ac51-4d6c-bff9-10da43e2392f,,RULID Comprime a  100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ROXITHROMYCINE,,2900,,bahmni_product.categ_saleable_drugs,Stockable Product,530587bc-ac51-4d6c-bff9-10da43e2392f,
225a23b5-726e-4a2b-b346-46bfdfbf220a,,RULID Comprime a  150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ROXITHROMYCINE,,3800,,bahmni_product.categ_saleable_drugs,Stockable Product,225a23b5-726e-4a2b-b346-46bfdfbf220a,
91466646-bc54-49d0-822d-2780968660e3,,RUMICINE Comprime enrobe a 390/ 2/ 32 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ACIDE ACETYL SALICYLIQUE/CHLOPHEN,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,91466646-bc54-49d0-822d-2780968660e3,
c5d9ce79-474e-49fd-8f7b-2a9e5ec24ee9,,RUTEX Comprime a  200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OFLOXACINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,c5d9ce79-474e-49fd-8f7b-2a9e5ec24ee9,
4735ae37-dd65-42b2-bd8c-a2273eee9c42,,RUTEX Comprime a  400 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OFLOXACINE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,4735ae37-dd65-42b2-bd8c-a2273eee9c42,
6d756b79-0f05-427f-8dbe-58ecba4036a2,,SAIFOXYL Gelule a 500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,AMOXILLINE,,650,,bahmni_product.categ_saleable_drugs,Stockable Product,6d756b79-0f05-427f-8dbe-58ecba4036a2,
1f126fb3-cf6b-41e4-be04-7900d3891f27,,SAIFOXYL Suspension buvable a 250 mg,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXILLINE,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,1f126fb3-cf6b-41e4-be04-7900d3891f27,
70831d71-8b08-4df5-94b5-46aa05701882,,SALBUMOL Suppositoire a  1 mg,Suppository,67b6d5df-8f86-42d7-aeb8-a10f253bf374,67b6d5df-8f86-42d7-aeb8-a10f253bf374,SALBUTAMOL,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,70831d71-8b08-4df5-94b5-46aa05701882,
405f2f07-71ba-4533-824d-006f4673e8ee,,"SALBUMOL Solution injectable 0,5 mg/ 1 ml",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,SALBUTAMOL,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,405f2f07-71ba-4533-824d-006f4673e8ee,
832b2cce-12ff-4051-b802-43e90d974506,,SARIDON Comprime a 250/ 150/ 50 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL/PROPYPHENAZONE/CA,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,832b2cce-12ff-4051-b802-43e90d974506,
754faaad-1f54-41b4-b10b-3e6d93b2b0e4,,SEASONIX Comprime,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LEVOCETIRIZINE,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,754faaad-1f54-41b4-b10b-3e6d93b2b0e4,
081bd8f3-e96b-4fa3-8230-d6b8b4c5a3f6,,SECEF Suspension Buvable a 100 mg/ 5 ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CEFIXIME,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,081bd8f3-e96b-4fa3-8230-d6b8b4c5a3f6,
